"#transit time [hr]	relative brightness",
0.37597084,0.999998273
0.358496074,0.999937073
0.416956625,1.000011255
0.417122672,0.999909255
0.460907704,1.000001982
0.46101337,0.999937073
0.502011232,0.999942637
0.534307938,0.999895346
0.552490063,0.999971846
0.563621237,0.999881437
0.596335476,1.000027482
0.592806227,0.999946346
0.636545974,1.000066892
0.63668183,0.999983437
0.68063291,0.999974164
0.680746123,0.999904619
0.724448132,1.000048346
0.720939639,0.99995446
0.768459592,1.000001982
0.768557711,0.99994171
0.812440862,0.999974164
0.81253898,0.999913891
0.859321006,0.999964891
0.870856127,1.000076164
0.897398859,0.999964891
0.929694057,0.999918528
0.944218623,0.99999271
0.977300807,0.999912732
0.988199893,0.999964891
1.017603762,0.999895346
1.035791548,0.999968369
1.075898266,1.000071528
1.07117499,0.999974164
1.061494461,0.999923164
1.091243633,0.999641504
1.113151621,0.995180156
1.120505985,0.999658891
1.144570695,0.993872699
1.142442277,0.995180156
1.163050799,0.993316334
1.204023753,0.993337198
1.189480317,0.993274607
1.218114334,0.993677971
1.246301156,0.994356041
1.233303088,0.993344153
1.254087619,0.998569343
1.24740499,0.993677971
1.281027203,1.000013573
1.295853673,0.9999023
1.283370727,0.99857398
1.325012246,0.999983437
1.343428346,0.999916209
1.386439601,1.000034437
1.380052988,0.999909255
1.420055927,1.000076164
1.427680494,0.999890709
1.445855071,0.999971846
1.486125949,0.999974164
1.486254258,0.999895346
1.508324143,0.999832755
1.533681754,0.999999664
1.530160052,0.999913891
1.576797165,1.00005391
1.559322399,0.99999271
1.559435613,0.999923164
1.614129165,1.000062255
1.632526396,1.000006619
1.661726481,1.000062255
1.68026523,0.999919687
1.705715298,1.000029801
1.72417291,0.999937073
1.764221135,1.000076164
1.76078623,0.999937073
1.808202404,1.000048346
1.808366564,0.999947505
1.855112739,1.000020528
1.852327078,0.999932437
1.896074372,1.000048346
1.896232871,0.999950982
1.939972618,1.000071528
1.940134891,0.999971846
1.972424805,0.999928728
2.013199258,1.000071528
2.013395495,0.999950982
2.057135242,1.000071528
2.054411471,0.999945419
2.089650829,0.999889782
2.118782986,0.999987146
2.116048648,0.999867528
2.159780847,0.99999271
2.159894061,0.999923164
2.203731926,0.999983437
2.203837592,0.999918528
2.236249023,0.999800764
2.247788672,0.999909255
2.277215184,0.9998258
2.295391648,0.999905778
2.32829269,0.999937073
2.335743663,0.999858255
2.352958792,1.000078946
2.379664552,0.999867528
2.386602289,1.000103983
2.397886301,0.999919687
2.441011902,0.999967673
2.42355525,0.999895346
2.481966742,0.999999664
2.525853666,1.000029801
2.525951785,0.999969528
2.566120771,1.000034437
2.584540645,0.999964891
2.613710539,1.000039073
2.632149282,0.999957937
2.676051302,0.999978801
2.665191841,0.9999023
2.716235383,1.000034437
2.701725911,0.999950982
2.745412825,1.000103983
2.756577963,0.99999271
2.778619544,0.999947505
2.774703481,1.000103983
2.821749673,0.99999271
2.818971559,0.999899982
2.86266602,1.000048346
2.84808862,1.000006619
2.866553779,0.999909255
2.906752956,0.999955619
2.906858622,0.999890709
2.947812707,0.999923164
2.968822005,1.000062255
3.001773993,1.000062255
3.009240061,0.999974164
3.027658048,0.999905778
3.055939064,1.000076164
3.053259069,0.999923164
3.096991268,1.000048346
3.097096934,0.999983437
3.14099518,1.000006619
3.184908522,1.000020528
3.17768775,0.999957937
3.202709343,0.999881437
3.229161504,0.9998258
3.247309665,0.999923164
3.284673365,0.999912037
3.303090069,0.999394618
3.325139575,0.994846337
3.344339718,0.993847662
3.354430231,0.994846337
3.371520975,0.993344153
3.370683194,0.99385879
3.386329331,0.993244007
3.401038059,0.993205061
3.429649433,0.993622335
3.422892837,0.993274607
3.442755054,0.993568155
3.464839656,0.993994731
3.458940089,0.993622335
3.47794339,0.99394171
3.472023067,0.994582064
3.521807672,0.999985755
3.521909565,0.999923164
3.568684043,0.999978801
3.551200221,0.999923164
3.612570213,1.000009401
3.60978908,0.999918528
3.649886364,1.000027482
3.671984552,0.999947505
3.712185615,0.99999271
3.712313924,0.999913891
3.759805574,0.999978801
3.74892347,0.999916209
3.796430215,0.999971846
3.843993567,0.99999271
3.887914456,1.000001982
3.888012574,0.99994171
3.931774964,1.000048346
3.93191082,0.999964891
3.975846804,0.999964891
3.975960018,0.999895346
4.022716383,0.99996211
4.005250674,0.999895346
4.063707451,0.999971846
4.111191553,1.000041392
4.10030945,0.999978801
4.151379408,1.00009471
4.14786148,1.000006619
4.195436153,1.000020528
4.242274032,1.000037219
4.232151366,0.999957937
4.279590183,1.000055301
4.29801383,0.999983437
4.327385623,0.999933596
4.34227436,0.999784073
4.359513641,0.999989928
4.400546221,0.999974164
4.400651887,0.999909255
4.444557681,0.9999278
4.448373738,0.999832755
4.492173866,0.999916209
4.488688015,0.999808414
4.532339078,0.999983437
4.532459839,0.999909255
4.579157333,1.000012182
4.56170521,0.999937073
4.616523297,0.999999664
4.638587521,0.99994055
4.678792358,0.999983437
4.678905572,0.999913891
4.72622174,1.000086596
4.715441529,0.999961414
4.76652847,1.000066892
4.763033184,0.999964891
4.766785087,0.999909255
4.813459938,1.000026092
4.79596253,0.999978801
4.854475913,1.000020528
4.854589127,0.999950982
4.898457183,0.99999271
4.898577944,0.999918528
4.945997892,1.000027482
4.93885637,0.999916209
4.98620839,1.000066892
4.986321603,0.999997346
4.971797037,0.999923164
5.030219849,1.000020528
5.030325515,0.999955619
5.074155833,1.000020528
5.074269047,0.999950982
5.118159746,0.999978801
5.118250317,0.999923164
5.158491004,0.999944028
5.180560889,0.999881437
5.209693046,0.999978801
5.220756291,0.999930119
5.253572423,1.000013573
5.268330964,0.999944028
5.286422518,1.000076164
5.308541462,0.999983437
5.308662223,0.999909255
5.352477446,0.999983437
5.352632171,0.999888391
5.399381743,0.999959328
5.381911506,0.999895346
5.440304128,1.000011255
5.440409795,0.999946346
5.484315588,0.999964891
5.500357219,0.999107163
5.536884119,0.999662041
5.52963278,0.999116435
5.556010673,0.993708571
5.571913579,0.99338588
5.582354149,0.993719699
5.597769331,0.993246789
5.612195779,0.993381243
5.597656117,0.993316334
5.641003389,0.993677971
5.653684459,0.993884587
5.641524173,0.993358062
5.660965234,0.999408527
5.692342646,0.999925946
5.682946812,0.999901973
5.69025589,0.999408527
5.733165403,1.000039073
5.733293712,0.999960255
5.774274968,0.999976019
5.809496212,0.99993151
5.850478979,0.999946346
5.850584645,0.999881437
5.897241381,1.000009401
5.887152679,0.999909255
5.93821509,1.000029801
5.970585763,0.999937073
5.982105789,1.000057619
6.0115757,0.999947505
6.026071963,1.000039073
6.058416974,0.99996211
6.102294087,0.999998273
6.099570316,0.999872164
6.084977821,0.999839709
6.143219492,1.000048346
6.143332705,0.999978801
6.19083945,1.000034437
6.179946025,0.999978801
6.227464092,1.000027482
6.249505673,0.999982278
6.2897407,1.000006619
6.336596692,1.000012182
6.33381254,0.999923164
6.37757493,1.000029801
6.374121157,0.9999023
6.424509417,0.999987146
6.40703918,0.999923164
6.450726094,1.000076164
6.469179932,0.999985755
6.480296011,0.999904619
6.509352692,1.000048346
6.524235769,0.9999023
6.571021569,0.999950982
6.553537746,0.999895346
6.612005844,0.999964891
6.604785073,0.9999023
6.644406708,0.999853618
6.670768298,0.999853618
